  0.0000000000000000   0.0000000000000000   0.0000000000000000   1.0000000000000000 -14.0741116962924657   0.0000000000000000
  0.0000629881582263   0.0000192647479399   0.0060280672956651   0.9153407820927092 -12.8273493746253138   0.0000629881582263
  0.0001259763164525   0.0000748704230202   0.0115468229662941   0.8381608563790954 -11.6972913125223528   0.0001259763164525
  0.0001889644746788   0.0001637525974903   0.0166011396717892   0.7677615288819926 -10.6725797198234815   0.0001889644746788
  0.0002519526329050   0.0002831160885605   0.0212317066630835   0.7035119763047237  -9.7430010766869195   0.0002519526329050
  0.0003149407911313   0.0004304099078946   0.0254754353978599   0.6448424208553738  -8.8993669853024375   0.0003149407911313
  0.0003779289493575   0.0006033046354307   0.0293658244421791   0.5912380144399069  -8.1334078281862574   0.0003779289493575
  0.0004409171075838   0.0007996719746330   0.0329332878818187   0.5422333561183532  -7.4376778137222876   0.0004409171075838
  0.0005039052658100   0.0010175662714323   0.0362054510148020   0.4974075751372887  -6.8054701517068743   0.0005039052658100
  0.0005668934240363   0.0012552078015731   0.0392074166942122   0.4563799193112856  -6.2307412446416048   0.0005668934240363
  0.0006298815822625   0.0015109676511609   0.0419620053322713   0.4188057951387944  -5.7080429067280249   0.0006298815822625
  0.0006928697404888   0.0017833540331424   0.0444899712577955   0.3843732119029015  -5.2324617340605792   0.0006928697404888
  0.0007558578987150   0.0020709998984968   0.0468101978350883   0.3527995872115952  -4.7995648480644464   0.0007558578987150
  0.0008188460569413   0.0023726517152745   0.0489398734991847   0.3238288760521694  -4.4053513214067337   0.0008188460569413
  0.0008818342151675   0.0026871593014639   0.0508946506366568   0.2972289895376672  -4.0462086727104394   0.0008818342151675
  0.0009448223733938   0.0030134666091775   0.0526887890398542   0.2727894731692857  -3.7188738846722926   0.0009448223733938
  0.0010078105316201   0.0033506033679523   0.0543352854827928   0.2503194176798506  -3.4203984606199973   0.0010078105316201
  0.0010707986898463   0.0036976775041965   0.0558459908064985   0.2296455784060750  -3.1481170881081701   0.0010707986898463
  0.0011337868480726   0.0040538682621003   0.0572317157583498   0.2106106817021704  -2.8996195256112953   0.0011337868480726
  0.0011967750062988   0.0044184199587507   0.0585023267019447   0.1930718991905013  -2.6727253704743243   0.0011967750062988
  0.0012597631645251   0.0047906363128623   0.0596668321995819   0.1768994726782292  -2.4654614036194640   0.0012597631645251
  0.0013227513227513   0.0051698752925154   0.0607334613671020   0.1619754743804023  -2.2760412396614083   0.0013227513227513
  0.0013857394809776   0.0055555444326676   0.0617097348092726   0.1481926887046021  -2.1028470405117385   0.0013857394809776
  0.0014487276392038   0.0059470965780338   0.0626025288619422   0.1354536032920744  -1.9444130767071233   0.0014487276392038
  0.0015117157974301   0.0063440260112672   0.0634181337938061   0.1236694982947218  -1.7994109439317929   0.0015117157974301
  0.0015747039556563   0.0067458649302754   0.0641623065548860   0.1127596240136770  -1.6666362628733504   0.0015747039556563
  0.0016376921138826   0.0071521802420160   0.0648403185999158   0.1026504580486902  -1.5449967089294536   0.0016376921138826
  0.0017006802721088   0.0075625706432720   0.0654569992620081   0.0932750340217895  -1.4335012346450693   0.0017006802721088
  0.0017636684303351   0.0079766639617503   0.0660167751046070   0.0845723347556197  -1.3312503623217324   0.0017636684303351
  0.0018266565885614   0.0083941147334083   0.0665237056372305   0.0764867435171925  -1.2374274372154634   0.0018266565885614
  0.0018896447467876   0.0088146019942149   0.0669815157423568   0.0689675475909245  -1.1512907432972670   0.0018896447467876
  0.0019526329050139   0.0092378272666357   0.0673936251265512   0.0619684890292091  -1.0721663938569168   0.0019526329050139
  0.0020156210632401   0.0096635127230016   0.0677631750781603   0.0554473579518080  -0.9994419184188980   0.0020156210632401
  0.0020786092214664   0.0100913995096119   0.0680930527862433   0.0493656242336828  -0.9325604756400840   0.0020786092214664
