% Generated 18-Aug-2014 21:33:10
% [S, chi] for f = 0.3
  1.4726474  26.3477889
  1.4921634  26.0094417
  1.5118635  25.6767774
  1.5317486  25.3496805
  1.5518196  25.0280382
  1.5720772  24.7117399
  1.5925225  24.4006777
  1.6131561  24.0947456
  1.6339791  23.7938403
  1.6549922  23.4978603
  1.6761963  23.2067065
  1.6975924  22.9202819
  1.7191812  22.6384912
  1.7409636  22.3612416
  1.7629405  22.0884418
  1.7851128  21.8200027
  1.8074812  21.5558369
  1.8300468  21.2958589
  1.8528102  21.0399849
  1.8757725  20.7881327
  1.8989345  20.5402219
  1.9222970  20.2961739
  1.9458609  20.0559114
  1.9696270  19.8193588
  1.9935963  19.5864419
  2.0177696  19.3570882
  2.0421477  19.1312264
  2.0667316  18.9087869
  2.0915220  18.6897011
  2.1165199  18.4739020
  2.1417262  18.2613238
  2.1671415  18.0519021
  2.1927670  17.8455736
  2.2186033  17.6422763
  2.2446514  17.4419493
  2.2709122  17.2445329
  2.2973864  17.0499687
  2.3240750  16.8581990
  2.3509789  16.6691675
  2.3780988  16.4828188
  2.4054357  16.2990986
  2.4329904  16.1179536
  2.4607638  15.9393315
  2.4887568  15.7631807
  2.5169702  15.5894508
  2.5454048  15.4180923
  2.5740616  15.2490563
  2.6029414  15.0822951
  2.6320451  14.9177617
  2.6613735  14.7554098
  2.6909275  14.5951941
  2.7207080  14.4370700
  2.7507158  14.2809936
  2.7809519  14.1269218
  2.8114169  13.9748123
  2.8421119  13.8246234
  2.8730377  13.6763141
  2.9041952  13.5298441
  2.9355851  13.3851739
  2.9672084  13.2422644
  2.9990660  13.1010772
  3.0311587  12.9615747
  3.0634874  12.8237196
  3.0960529  12.6874756
  3.1288561  12.5528064
  3.1618979  12.4196769
  3.1951791  12.2880521
  3.2287006  12.1578976
  3.2624633  12.0291798
  3.2964679  11.9018652
  3.3307155  11.7759212
  3.3652069  11.6513153
  3.3999428  11.5280160
  3.4349243  11.4059916
  3.4701520  11.2852115
  3.5056270  11.1656451
  3.5413501  11.0472625
  3.5773221  10.9300341
  3.6135439  10.8139308
  3.6500164  10.6989238
  3.6867404  10.5849848
  3.7237168  10.4720858
  3.7609465  10.3601994
  3.7984303  10.2492983
  3.8361691  10.1393557
  3.8741638  10.0303453
  3.9124151   9.9222410
  3.9509241   9.8150169
  3.9896915   9.7086477
  4.0287182   9.6031085
  4.0680051   9.4983743
  4.1075530   9.3944209
  4.1473629   9.2912242
  4.1874355   9.1887603
  4.2277717   9.0870058
  4.2683725   8.9859374
  4.3092386   8.8855324
  4.3503709   8.7857681
  4.3917704   8.6866221
  4.4334377   8.5880725
  4.4753739   8.4900974
  4.5175798   8.3926753
  4.5600563   8.2957849
  4.6028041   8.1994053
  4.6458243   8.1035156
  4.6891175   8.0080955
  4.7326848   7.9131245
  4.7765270   7.8185827
  4.8206449   7.7244502
  4.8650393   7.6307075
  4.9097113   7.5373352
  4.9546616   7.4443141
  4.9998911   7.3516254
  5.0454006   7.2592503
  5.0911911   7.1671703
  5.1372633   7.0753672
  5.1836182   6.9838227
  5.2302566   6.8925190
  5.2771794   6.8014384
  5.3243874   6.7105633
  5.3718816   6.6198764
  5.4196627   6.5293606
  5.4677316   6.4389987
  5.5160893   6.3487741
  5.5647365   6.2586700
  5.6136742   6.1686700
  5.6629031   6.0787578
  5.7124242   5.9889172
  5.7622383   5.8991323
  5.8123463   5.8093871
  5.8627491   5.7196661
  5.9134475   5.6299536
  5.9644424   5.5402343
  6.0157346   5.4504930
  6.0673250   5.3607145
  6.1192145   5.2708839
  6.1714039   5.1809863
  6.2238941   5.0910071
  6.2766860   5.0009316
  6.3297805   4.9107455
  6.3831783   4.8204344
  6.4368804   4.7299840
  6.4908876   4.6393804
  6.5452008   4.5486096
  6.5998209   4.4576577
  6.6547486   4.3665110
  6.7099850   4.2751558
  6.7655308   4.1835787
  6.8213869   4.0917662
  6.8775542   3.9997049
  6.9340335   3.9073818
  6.9908258   3.8147835
  7.0479318   3.7218972
  7.1053524   3.6287099
  7.1630885   3.5352086
  7.2211410   3.4413808
  7.2795108   3.3472136
  7.3381986   3.2526945
  7.3972053   3.1578109
  7.4565319   3.0625505
  7.5161792   2.9669008
  7.5761480   2.8708495
  7.6364392   2.7743845
  7.6970537   2.6774935
  7.7579924   2.5801645
  7.8192560   2.4823854
  7.8808455   2.3841443
  7.9427618   2.2854292
  8.0050056   2.1862284
  8.0675780   2.0865299
  8.1304796   1.9863220
  8.1937114   1.8855931
  8.2572743   1.7843314
  8.3211691   1.6825254
  8.3853967   1.5801635
  8.4499580   1.4772341
  8.5148537   1.3737258
  8.5800849   1.2696271
  8.6456522   1.1649265
  8.7115567   1.0596127
  8.7777992   0.9536742
